season,week,season_type,home_team,away_team,home_division,away_division,completed
2020,10,regular,NC State,Miami,fbs,fbs,True
2020,10,regular,San Diego State,San José State,fbs,fbs,True
2020,10,regular,Boise State,BYU,fbs,fbs,True
2020,10,regular,Texas,West Virginia,fbs,fbs,True
2020,10,regular,Louisiana,Arkansas State,fbs,fbs,True
2020,10,regular,Northwestern,Nebraska,fbs,fbs,True
2020,10,regular,Indiana,Michigan,fbs,fbs,True
2020,10,regular,USC,Arizona State,fbs,fbs,True
2020,10,regular,East Carolina,Tulane,fbs,fbs,True
2020,10,regular,Temple,SMU,fbs,fbs,True
2020,10,regular,Memphis,South Florida,fbs,fbs,True
2020,10,regular,Virginia Tech,Liberty,fbs,fbs,True
2020,10,regular,Georgia State,UL Monroe,fbs,fbs,True
2020,10,regular,Duke,North Carolina,fbs,fbs,True
2020,10,regular,Iowa,Michigan State,fbs,fbs,True
2020,10,regular,Georgia Southern,Troy,fbs,fbs,True
2020,10,regular,Syracuse,Boston College,fbs,fbs,True
2020,10,regular,Marshall,Massachusetts,fbs,fbs,True
2020,10,regular,Southern Miss,North Alabama,fbs,fcs,True
2020,10,regular,Eastern Kentucky,Stephen F. Austin,fcs,fcs,True
2020,10,regular,Texas State,App State,fbs,fbs,True
2020,10,regular,UNLV,Fresno State,fbs,fbs,True
2020,10,regular,Cincinnati,Houston,fbs,fbs,True
2020,10,regular,Georgia,Florida,fbs,fbs,True
2020,10,regular,Oklahoma,Kansas,fbs,fbs,True
2020,10,regular,Mississippi State,Vanderbilt,fbs,fbs,True
2020,10,regular,TCU,Texas Tech,fbs,fbs,True
2020,10,regular,Illinois,Minnesota,fbs,fbs,True
2020,10,regular,Penn State,Maryland,fbs,fbs,True
2020,10,regular,Kansas State,Oklahoma State,fbs,fbs,True
2020,10,regular,Abilene Christian,Angelo State,fcs,ii,True
2020,10,regular,Florida State,Pittsburgh,fbs,fbs,True
2020,10,regular,Florida Atlantic,Western Kentucky,fbs,fbs,True
2020,10,regular,Iowa State,Baylor,fbs,fbs,True
2020,10,regular,South Carolina,Texas A&M,fbs,fbs,True
2020,10,regular,Colorado,UCLA,fbs,fbs,True
2020,10,regular,Ohio State,Rutgers,fbs,fbs,True
2020,10,regular,Oregon,Stanford,fbs,fbs,True
2020,10,regular,Arkansas,Tennessee,fbs,fbs,True
2020,10,regular,Notre Dame,Clemson,fbs,fbs,True
2020,10,regular,Coastal Carolina,South Alabama,fbs,fbs,True
2020,10,regular,Oregon State,Washington State,fbs,fbs,True
2020,10,regular,Hawai'i,New Mexico,fbs,fbs,True
2020,11,regular,Ohio,Akron,fbs,fbs,True
2020,11,regular,Bowling Green,Kent State,fbs,fbs,True
2020,11,regular,Buffalo,Miami (OH),fbs,fbs,True
2020,11,regular,Ball State,Eastern Michigan,fbs,fbs,True
2020,11,regular,Western Michigan,Toledo,fbs,fbs,True
2020,11,regular,Northern Illinois,Central Michigan,fbs,fbs,True
2020,11,regular,Boise State,Colorado State,fbs,fbs,True
2020,11,regular,Florida International,Florida Atlantic,fbs,fbs,True
2020,11,regular,Minnesota,Iowa,fbs,fbs,True
2020,11,regular,Cincinnati,East Carolina,fbs,fbs,True
2020,11,regular,North Carolina,Wake Forest,fbs,fbs,True
2020,11,regular,Nebraska,Penn State,fbs,fbs,True
2020,11,regular,Tulane,Army,fbs,fbs,True
2020,11,regular,West Virginia,TCU,fbs,fbs,True
2020,11,regular,Virginia Tech,Miami,fbs,fbs,True
2020,11,regular,Liberty,Western Carolina,fbs,fcs,True
2020,11,regular,Marshall,Middle Tennessee,fbs,fbs,True
2020,11,regular,Kentucky,Vanderbilt,fbs,fbs,True
2020,11,regular,Michigan State,Indiana,fbs,fbs,True
2020,11,regular,Rutgers,Illinois,fbs,fbs,True
2020,11,regular,Louisiana,South Alabama,fbs,fbs,True
2020,11,regular,Utah State,Fresno State,fbs,fbs,True
2020,11,regular,App State,Georgia State,fbs,fbs,True
2020,11,regular,UTSA,UTEP,fbs,fbs,True
2020,11,regular,Boston College,Notre Dame,fbs,fbs,True
2020,11,regular,Western Kentucky,Southern Miss,fbs,fbs,True
2020,11,regular,Georgia Southern,Texas State,fbs,fbs,True
2020,11,regular,Houston,South Florida,fbs,fbs,True
2020,11,regular,Arizona,USC,fbs,fbs,True
2020,11,regular,Virginia,Louisville,fbs,fbs,True
2020,11,regular,Stanford,Colorado,fbs,fbs,True
2020,11,regular,San Diego State,Hawai'i,fbs,fbs,True
2020,11,regular,Texas Tech,Baylor,fbs,fbs,True
2020,11,regular,Central Arkansas,Eastern Kentucky,fcs,fcs,True
2020,11,regular,Stephen F. Austin,Pittsburg St,fcs,ii,True
2020,11,regular,Purdue,Northwestern,fbs,fbs,True
2020,11,regular,New Mexico,Nevada,fbs,fbs,True
2020,11,regular,Tulsa,SMU,fbs,fbs,True
2020,11,regular,Florida,Arkansas,fbs,fbs,True
2020,11,regular,Washington State,Oregon,fbs,fbs,True
2020,11,regular,Michigan,Wisconsin,fbs,fbs,True
2020,11,regular,Ole Miss,South Carolina,fbs,fbs,True
2020,11,regular,NC State,Florida State,fbs,fbs,True
2020,11,regular,UCF,Temple,fbs,fbs,True
2020,11,regular,San José State,UNLV,fbs,fbs,True
2020,11,regular,Washington,Oregon State,fbs,fbs,True
2020,11,regular,UCLA,California,fbs,fbs,True
2020,12,regular,Bowling Green,Buffalo,fbs,fbs,True
2020,12,regular,Kent State,Akron,fbs,fbs,True
2020,12,regular,Ball State,Northern Illinois,fbs,fbs,True
2020,12,regular,Eastern Michigan,Toledo,fbs,fbs,True
2020,12,regular,Central Michigan,Western Michigan,fbs,fbs,True
2020,12,regular,Tulsa,Tulane,fbs,fbs,True
2020,12,regular,Louisville,Syracuse,fbs,fbs,True
2020,12,regular,Minnesota,Purdue,fbs,fbs,True
2020,12,regular,Florida Atlantic,Massachusetts,fbs,fbs,True
2020,12,regular,Air Force,New Mexico,fbs,fbs,True
2020,12,regular,Vanderbilt,Florida,fbs,fbs,True
2020,12,regular,Army,Georgia Southern,fbs,fbs,True
2020,12,regular,Texas State,Arkansas State,fbs,fbs,True
2020,12,regular,Temple,East Carolina,fbs,fbs,True
2020,12,regular,Coastal Carolina,App State,fbs,fbs,True
2020,12,regular,Arkansas,LSU,fbs,fbs,True
2020,12,regular,Nebraska,Illinois,fbs,fbs,True
2020,12,regular,Memphis,Stephen F. Austin,fbs,fcs,True
2020,12,regular,Ohio State,Indiana,fbs,fbs,True
2020,12,regular,North Texas,Rice,fbs,fbs,True
2020,12,regular,Western Kentucky,Florida International,fbs,fbs,True
2020,12,regular,Southern Miss,UTSA,fbs,fbs,True
2020,12,regular,Eastern Kentucky,Western Carolina,fcs,fcs,True
2020,12,regular,BYU,North Alabama,fbs,fcs,True
2020,12,regular,Nevada,San Diego State,fbs,fbs,True
2020,12,regular,UCF,Cincinnati,fbs,fbs,True
2020,12,regular,Northwestern,Wisconsin,fbs,fbs,True
2020,12,regular,South Alabama,Georgia State,fbs,fbs,True
2020,12,regular,Troy,Middle Tennessee,fbs,fbs,True
2020,12,regular,Oregon State,California,fbs,fbs,True
2020,12,regular,Penn State,Iowa,fbs,fbs,True
2020,12,regular,Oregon,UCLA,fbs,fbs,True
2020,12,regular,Pittsburgh,Virginia Tech,fbs,fbs,True
2020,12,regular,Iowa State,Kansas State,fbs,fbs,True
2020,12,regular,Alabama,Kentucky,fbs,fbs,True
2020,12,regular,Virginia,Abilene Christian,fbs,fcs,True
2020,12,regular,Auburn,Tennessee,fbs,fbs,True
2020,12,regular,NC State,Liberty,fbs,fbs,True
2020,12,regular,Oklahoma,Oklahoma State,fbs,fbs,True
2020,12,regular,Georgia,Mississippi State,fbs,fbs,True
2020,12,regular,Rutgers,Michigan,fbs,fbs,True
2020,12,regular,South Carolina,Missouri,fbs,fbs,True
2020,12,regular,Washington,Arizona,fbs,fbs,True
2020,12,regular,Utah,USC,fbs,fbs,True
2020,12,regular,Hawai'i,Boise State,fbs,fbs,True
2020,13,regular,Utah State,New Mexico,fbs,fbs,True
2020,13,regular,Liberty,Massachusetts,fbs,fbs,True
2020,13,regular,Texas,Iowa State,fbs,fbs,True
2020,13,regular,Iowa,Nebraska,fbs,fbs,True
2020,13,regular,North Carolina,Notre Dame,fbs,fbs,True
2020,13,regular,South Florida,UCF,fbs,fbs,True
2020,13,regular,UNLV,Wyoming,fbs,fbs,True
2020,13,regular,Eastern Michigan,Central Michigan,fbs,fbs,True
2020,13,regular,California,Stanford,fbs,fbs,True
2020,13,regular,Oregon State,Oregon,fbs,fbs,True
2020,13,regular,Missouri,Vanderbilt,fbs,fbs,True
2020,13,regular,Syracuse,NC State,fbs,fbs,True
2020,13,regular,Michigan,Penn State,fbs,fbs,True
2020,13,regular,East Carolina,SMU,fbs,fbs,True
2020,13,regular,Georgia State,Georgia Southern,fbs,fbs,True
2020,13,regular,Florida,Kentucky,fbs,fbs,True
2020,13,regular,Oklahoma State,Texas Tech,fbs,fbs,True
2020,13,regular,Ohio,Bowling Green,fbs,fbs,True
2020,13,regular,Buffalo,Kent State,fbs,fbs,True
2020,13,regular,Toledo,Ball State,fbs,fbs,True
2020,13,regular,Western Michigan,Northern Illinois,fbs,fbs,True
2020,13,regular,Indiana,Maryland,fbs,fbs,True
2020,13,regular,Akron,Miami (OH),fbs,fbs,True
2020,13,regular,UTSA,North Texas,fbs,fbs,True
2020,13,regular,Arkansas State,South Alabama,fbs,fbs,True
2020,13,regular,UL Monroe,Louisiana,fbs,fbs,True
2020,13,regular,Texas State,Coastal Carolina,fbs,fbs,True
2020,13,regular,Clemson,Pittsburgh,fbs,fbs,True
2020,13,regular,Michigan State,Northwestern,fbs,fbs,True
2020,13,regular,Alabama,Auburn,fbs,fbs,True
2020,13,regular,App State,Troy,fbs,fbs,True
2020,13,regular,Boston College,Louisville,fbs,fbs,True
2020,13,regular,Ole Miss,Mississippi State,fbs,fbs,True
2020,13,regular,Purdue,Rutgers,fbs,fbs,True
2020,13,regular,Colorado,San Diego State,fbs,fbs,True
2020,13,regular,Navy,Memphis,fbs,fbs,True
2020,13,regular,Georgia Tech,Duke,fbs,fbs,True
2020,13,regular,Texas A&M,LSU,fbs,fbs,True
2020,13,regular,Baylor,Kansas State,fbs,fbs,True
2020,13,regular,South Carolina,Georgia,fbs,fbs,True
2020,13,regular,Washington,Utah,fbs,fbs,True
2020,13,regular,UCLA,Arizona,fbs,fbs,True
2020,13,regular,Kansas,TCU,fbs,fbs,True
2020,13,regular,Hawai'i,Nevada,fbs,fbs,True
2020,14,regular,North Texas,Louisiana Tech,fbs,fbs,True
2020,14,regular,Utah State,Air Force,fbs,fbs,True
2020,14,regular,App State,Louisiana,fbs,fbs,True
2020,14,regular,Marshall,Rice,fbs,fbs,True
2020,14,regular,Tulane,Memphis,fbs,fbs,True
2020,14,regular,Missouri,Arkansas,fbs,fbs,True
2020,14,regular,Kansas State,Texas,fbs,fbs,True
2020,14,regular,North Carolina,Western Carolina,fbs,fcs,True
2020,14,regular,Auburn,Texas A&M,fbs,fbs,True
2020,14,regular,Purdue,Nebraska,fbs,fbs,True
2020,14,regular,Michigan State,Ohio State,fbs,fbs,True
2020,14,regular,Texas Tech,Kansas,fbs,fbs,True
2020,14,regular,TCU,Oklahoma State,fbs,fbs,True
2020,14,regular,Northern Illinois,Toledo,fbs,fbs,True
2020,14,regular,Rutgers,Penn State,fbs,fbs,True
2020,14,regular,Central Michigan,Ball State,fbs,fbs,True
2020,14,regular,Western Michigan,Eastern Michigan,fbs,fbs,True
2020,14,regular,Akron,Bowling Green,fbs,fbs,True
2020,14,regular,South Alabama,Troy,fbs,fbs,True
2020,14,regular,Notre Dame,Syracuse,fbs,fbs,True
2020,14,regular,Arkansas State,UL Monroe,fbs,fbs,True
2020,14,regular,Iowa State,West Virginia,fbs,fbs,True
2020,14,regular,Navy,Tulsa,fbs,fbs,True
2020,14,regular,Wisconsin,Indiana,fbs,fbs,True
2020,14,regular,Illinois,Iowa,fbs,fbs,True
2020,14,regular,Virginia,Boston College,fbs,fbs,True
2020,14,regular,Tennessee,Florida,fbs,fbs,True
2020,14,regular,Washington,Stanford,fbs,fbs,True
2020,14,regular,NC State,Georgia Tech,fbs,fbs,True
2020,14,regular,Coastal Carolina,BYU,fbs,fbs,True
2020,14,regular,San José State,Hawai'i,fbs,fbs,True
2020,14,regular,Georgia Southern,Florida Atlantic,fbs,fbs,True
2020,14,regular,Arizona,Colorado,fbs,fbs,True
2020,14,regular,California,Oregon,fbs,fbs,True
2020,14,regular,San Diego State,Colorado State,fbs,fbs,True
2020,14,regular,Kentucky,South Carolina,fbs,fbs,True
2020,14,regular,Virginia Tech,Clemson,fbs,fbs,True
2020,14,regular,Oklahoma,Baylor,fbs,fbs,True
2020,14,regular,LSU,Alabama,fbs,fbs,True
2020,14,regular,Duke,Miami,fbs,fbs,True
2020,14,regular,Nevada,Fresno State,fbs,fbs,True
2020,14,regular,Arizona State,UCLA,fbs,fbs,True
2020,14,regular,Utah,Oregon State,fbs,fbs,True
2020,14,regular,New Mexico,Wyoming,fbs,fbs,True
2020,14,regular,Charlotte,Western Kentucky,fbs,fbs,True
2020,14,regular,USC,Washington State,fbs,fbs,True
2020,15,regular,Southern Miss,Florida Atlantic,fbs,fbs,True
2020,15,regular,Georgia Tech,Pittsburgh,fbs,fbs,True
2020,15,regular,UTEP,North Texas,fbs,fbs,True
2020,15,regular,Arizona,Arizona State,fbs,fbs,True
2020,15,regular,San José State,Nevada,fbs,fbs,True
2020,15,regular,Penn State,Michigan State,fbs,fbs,True
2020,15,regular,Louisville,Wake Forest,fbs,fbs,True
2020,15,regular,Nebraska,Minnesota,fbs,fbs,True
2020,15,regular,Northwestern,Illinois,fbs,fbs,True
2020,15,regular,Colorado,Utah,fbs,fbs,True
2020,15,regular,Eastern Michigan,Northern Illinois,fbs,fbs,True
2020,15,regular,Missouri,Georgia,fbs,fbs,True
2020,15,regular,Arkansas,Alabama,fbs,fbs,True
2020,15,regular,Ball State,Western Michigan,fbs,fbs,True
2020,15,regular,Maryland,Rutgers,fbs,fbs,True
2020,15,regular,Rice,UAB,fbs,fbs,True
2020,15,regular,Buffalo,Akron,fbs,fbs,True
2020,15,regular,Toledo,Central Michigan,fbs,fbs,True
2020,15,regular,Troy,Coastal Carolina,fbs,fbs,True
2020,15,regular,Army,Navy,fbs,fbs,True
2020,15,regular,Miami,North Carolina,fbs,fbs,True
2020,15,regular,Iowa,Wisconsin,fbs,fbs,True
2020,15,regular,Memphis,Houston,fbs,fbs,True
2020,15,regular,Baylor,Oklahoma State,fbs,fbs,True
2020,15,regular,Vanderbilt,Tennessee,fbs,fbs,True
2020,15,regular,Florida State,Duke,fbs,fbs,True
2020,15,regular,Georgia Southern,App State,fbs,fbs,True
2020,15,regular,Wyoming,Boise State,fbs,fbs,True
2020,15,regular,Florida,LSU,fbs,fbs,True
2020,15,regular,TCU,Louisiana Tech,fbs,fbs,True
2020,15,regular,Mississippi State,Auburn,fbs,fbs,True
2020,15,regular,UCLA,USC,fbs,fbs,True
2020,15,regular,Virginia Tech,Virginia,fbs,fbs,True
2020,15,regular,BYU,San Diego State,fbs,fbs,True
2020,15,regular,Oregon State,Stanford,fbs,fbs,True
2020,15,regular,New Mexico,Fresno State,fbs,fbs,True
2020,15,regular,Hawai'i,UNLV,fbs,fbs,True
2020,16,regular,Marshall,UAB,fbs,fbs,True
2020,16,regular,Buffalo,Ball State,fbs,fbs,True
2020,16,regular,Rutgers,Nebraska,fbs,fbs,True
2020,16,regular,USC,Oregon,fbs,fbs,True
2020,16,regular,Iowa State,Oklahoma,fbs,fbs,True
2020,16,regular,Ohio State,Northwestern,fbs,fbs,True
2020,16,regular,Tennessee,Texas A&M,fbs,fbs,True
2020,16,regular,Utah,Washington State,fbs,fbs,True
2020,16,regular,Army,Air Force,fbs,fbs,True
2020,16,regular,LSU,Ole Miss,fbs,fbs,True
2020,16,regular,Mississippi State,Missouri,fbs,fbs,True
2020,16,regular,Wisconsin,Minnesota,fbs,fbs,True
2020,16,regular,Notre Dame,Clemson,fbs,fbs,True
2020,16,regular,San José State,Boise State,fbs,fbs,True
2020,16,regular,Penn State,Illinois,fbs,fbs,True
2020,16,regular,UCLA,Stanford,fbs,fbs,True
2020,16,regular,Cincinnati,Tulsa,fbs,fbs,True
2020,16,regular,Florida,Alabama,fbs,fbs,True
2020,16,regular,Oregon State,Arizona State,fbs,fbs,True
2020,1,postseason,North Texas,App State,fbs,fbs,True
2020,1,postseason,Nevada,Tulane,fbs,fbs,True
2020,1,postseason,BYU,UCF,fbs,fbs,True
2020,1,postseason,Georgia Southern,Louisiana Tech,fbs,fbs,True
2020,1,postseason,Florida Atlantic,Memphis,fbs,fbs,True
2020,1,postseason,Houston,Hawai'i,fbs,fbs,True
2020,1,postseason,Buffalo,Marshall,fbs,fbs,True
2020,1,postseason,UTSA,Louisiana,fbs,fbs,True
2020,1,postseason,Georgia State,Western Kentucky,fbs,fbs,True
2020,1,postseason,Coastal Carolina,Liberty,fbs,fbs,True
2020,1,postseason,Miami,Oklahoma State,fbs,fbs,True
2020,1,postseason,Colorado,Texas,fbs,fbs,True
2020,1,postseason,Wisconsin,Wake Forest,fbs,fbs,True
2020,1,postseason,Oklahoma,Florida,fbs,fbs,True
2020,1,postseason,Mississippi State,Tulsa,fbs,fbs,True
2020,1,postseason,San José State,Ball State,fbs,fbs,True
2020,1,postseason,Army,West Virginia,fbs,fbs,True
2020,1,postseason,Georgia,Cincinnati,fbs,fbs,True
2020,1,postseason,Northwestern,Auburn,fbs,fbs,True
2020,1,postseason,Alabama,Notre Dame,fbs,fbs,True
2020,1,postseason,Clemson,Ohio State,fbs,fbs,True
2020,1,postseason,Kentucky,NC State,fbs,fbs,True
2020,1,postseason,Indiana,Ole Miss,fbs,fbs,True
2020,1,postseason,Iowa State,Oregon,fbs,fbs,True
2020,1,postseason,North Carolina,Texas A&M,fbs,fbs,True
2020,1,postseason,Alabama,Ohio State,fbs,fbs,True
2020,20,postseason,James Madison,VMI,fcs,fcs,True
2020,20,postseason,James Madison,North Dakota,fcs,fcs,True
2020,20,postseason,Sam Houston,James Madison,fcs,fcs,True
2020,20,postseason,South Dakota State,Sam Houston,fcs,fcs,True
2020,1,spring_regular,Trinity University TX,Austin,iii,iii,True
2020,1,spring_regular,Belhaven,Mary Hardin-Baylor,iii,iii,True
2020,1,spring_regular,Millsaps,Hendrix College,iii,iii,True
2020,1,spring_regular,Howard Payne,Texas Lutheran,iii,iii,True
2020,1,spring_regular,McMurry,Sul Ross State,iii,iii,True
2020,1,spring_regular,Southwestern University,East Texas Baptist University,iii,iii,True
2020,1,spring_regular,Puget Sound,Pacific Lutheran,iii,iii,True
2020,1,spring_regular,Rhodes College,Birmingham-Southern,iii,iii,True
2020,1,spring_regular,James Madison,Morehead State,fcs,fcs,True
2020,2,spring_regular,Millsaps,Trinity University TX,iii,iii,True
2020,2,spring_regular,Rhodes College,Centre College Kentucky,iii,iii,True
2020,2,spring_regular,East Texas Baptist University,Belhaven,iii,iii,True
2020,2,spring_regular,Whitworth,Puget Sound,iii,iii,True
2020,2,spring_regular,Tarleton State,McNeese,fcs,fcs,True
2020,2,spring_regular,Birmingham-Southern,Berry College,iii,iii,True
2020,2,spring_regular,James Madison,Robert Morris,fcs,fcs,True
2020,3,spring_regular,Nicholls,Lincoln (MO),fcs,ii,True
2020,3,spring_regular,Northern Iowa,South Dakota State,fcs,fcs,True
2020,3,spring_regular,North Dakota,Southern Illinois,fcs,fcs,True
2020,3,spring_regular,Wofford,Mercer,fcs,fcs,True
2020,3,spring_regular,East Tennessee State,Samford,fcs,fcs,True
2020,3,spring_regular,Elon,Davidson,fcs,fcs,True
2020,3,spring_regular,Furman,Western Carolina,fcs,fcs,True
2020,3,spring_regular,Huntingdon College (AL),Brevard College,iii,iii,True
2020,3,spring_regular,Pacific Lutheran,Whitworth,iii,iii,True
2020,3,spring_regular,New Mexico State,Tarleton State,fbs,fcs,True
2020,3,spring_regular,Elon,James Madison,fcs,fcs,True
2020,4,spring_regular,Jackson State,Edward Waters,fcs,ii,True
2020,4,spring_regular,Tennessee Tech,Austin Peay,fcs,fcs,True
2020,4,spring_regular,North Dakota State,Youngstown State,fcs,fcs,True
2020,4,spring_regular,Alabama State,Southern,fcs,fcs,True
2020,4,spring_regular,Randolph-Macon,Guilford College,iii,iii,True
2020,4,spring_regular,Ferrum,Emory & Henry College,iii,iii,True
2020,4,spring_regular,Youngstown State,Northern Iowa,fcs,fcs,True
2020,4,spring_regular,Chattanooga,Wofford,fcs,fcs,True
2020,4,spring_regular,Delaware State,Howard,fcs,fcs,True
2020,4,spring_regular,Southern Illinois,North Dakota State,fcs,fcs,True
2020,4,spring_regular,Hendrix College,Austin,iii,iii,True
2020,4,spring_regular,Hampden-Sydney,Southern Virginia,iii,iii,True
2020,4,spring_regular,Mary Hardin-Baylor,Southwestern University,iii,iii,True
2020,4,spring_regular,Samford,Western Carolina,fcs,fcs,True
2020,4,spring_regular,McNeese,Incarnate Word,fcs,fcs,True
2020,4,spring_regular,Illinois State,South Dakota,fcs,fcs,True
2020,4,spring_regular,Western Illinois,Missouri State,fcs,fcs,True
2020,4,spring_regular,North Dakota,South Dakota State,fcs,fcs,True
2020,4,spring_regular,Kennesaw State,Shorter,fcs,ii,True
2020,4,spring_regular,VMI,Furman,fcs,fcs,True
2020,4,spring_regular,McMurry,Hardin-Simmons,iii,iii,True
2020,4,spring_regular,Louisiana College,East Texas Baptist University,,iii,True
2020,4,spring_regular,Texas Lutheran,Sul Ross State,iii,iii,True
2020,4,spring_regular,Berry College,Rhodes College,iii,iii,True
2020,4,spring_regular,Wilson,ERSKINE,ii,ii,True
2020,4,spring_regular,Bridgewater (VA),Shenandoah,iii,iii,True
2020,4,spring_regular,Alabama A&M,Alcorn State,fcs,fcs,True
2020,4,spring_regular,Tarleton State,Utah Tech,fcs,fcs,True
2020,4,spring_regular,Gardner-Webb,Elon,fcs,fcs,True
2020,4,spring_regular,Birmingham-Southern,Centre College Kentucky,iii,iii,True
2020,4,spring_regular,Northern Arizona,Southern Utah,fcs,fcs,True
2020,4,spring_regular,Mercer,The Citadel,fcs,fcs,True
2020,4,spring_regular,Nicholls,Lamar,fcs,fcs,True
2020,4,spring_regular,Idaho State,Weber State,fcs,fcs,True
2020,4,spring_regular,Idaho,Eastern Washington,fcs,fcs,True
2020,4,spring_regular,Sam Houston,SE Louisiana,fcs,fcs,True
2020,4,spring_regular,Pacific Lutheran,Puget Sound,iii,iii,True
2020,5,spring_regular,Eastern Illinois,Southeast Missouri State,fcs,fcs,True
2020,5,spring_regular,Austin Peay,Tennessee State,fcs,fcs,True
2020,5,spring_regular,Murray State,UT Martin,fcs,fcs,True
2020,5,spring_regular,Jacksonville State,Tennessee Tech,fcs,fcs,True
2020,5,spring_regular,North Dakota,South Dakota,fcs,fcs,True
2020,5,spring_regular,Emory & Henry College,Southern Virginia,iii,iii,True
2020,5,spring_regular,Randolph-Macon,Bridgewater (VA),iii,iii,True
2020,5,spring_regular,New Hampshire,UAlbany,fcs,fcs,True
2020,5,spring_regular,Shenandoah,Hampden-Sydney,iii,iii,True
2020,5,spring_regular,Trinity University TX,Hendrix College,iii,iii,True
2020,5,spring_regular,Youngstown State,Southern Illinois,fcs,fcs,True
2020,5,spring_regular,Greensboro College,Methodist,iii,iii,True
2020,5,spring_regular,Delaware,Maine,fcs,fcs,True
2020,5,spring_regular,Stony Brook,Villanova,fcs,fcs,True
2020,5,spring_regular,Edward Waters,ERSKINE,ii,ii,True
2020,5,spring_regular,Richmond,William & Mary,fcs,fcs,True
2020,5,spring_regular,Hardin-Simmons,Texas Lutheran,iii,iii,True
2020,5,spring_regular,Furman,Samford,fcs,fcs,True
2020,5,spring_regular,The Citadel,Chattanooga,fcs,fcs,True
2020,5,spring_regular,Austin,Millsaps,iii,iii,True
2020,5,spring_regular,Gardner-Webb,Presbyterian,fcs,fcs,True
2020,5,spring_regular,Grambling,Jackson State,fcs,fcs,True
2020,5,spring_regular,Western Carolina,VMI,fcs,fcs,True
2020,5,spring_regular,South Carolina State,Alabama A&M,fcs,fcs,True
2020,5,spring_regular,Manchester,Bluffton,iii,iii,True
2020,5,spring_regular,Franklin,Anderson (IN),iii,iii,True
2020,5,spring_regular,West Alabama,Limestone,ii,ii,True
2020,5,spring_regular,Sul Ross State,Howard Payne,iii,iii,True
2020,5,spring_regular,Belhaven,Louisiana College,iii,,True
2020,5,spring_regular,East Texas Baptist University,Mary Hardin-Baylor,iii,iii,True
2020,5,spring_regular,Rose-Hulman,Defiance College,iii,iii,True
